Dim1,Dim2,ID,Label
-21.699768,1.9788231,333,5
8.082095,3.174422,334,4
-12.616213,-10.21989,335,0
-21.699684,1.9764684,336,5
3.5462065,-4.547072,337,4
-4.429499,-20.009232,338,2
-1.4808869,9.023538,339,4
1.15778,-4.260984,340,4
2.1932793,-5.709344,341,4
2.299605,8.164685,342,4
2.5537312,4.1519113,343,4
-6.7834187,2.9313626,344,3
3.7906334,-3.7086523,345,4
-2.385185,10.277711,346,4
-4.46145,-20.09844,347,2
-11.9554825,-7.084822,348,0
-12.79776,15.2655945,349,6
3.7249787,-4.3947563,350,4
8.965709,3.605183,351,4
-1.351334,8.871588,352,4
-21.694166,1.9738977,353,5
11.794302,8.537397,354,4
-12.558697,15.239846,355,6
2.2181077,8.026498,356,4
4.3212614,4.272082,357,4
9.891351,-14.361432,358,1
-8.973455,6.033895,359,3
4.4830847,-1.4128236,360,4
-9.108555,6.169106,361,3
-4.444258,-20.051132,362,2
-11.853114,-8.157671,363,0
2.1662016,4.3661213,364,4
-11.811084,-6.648523,365,0
