Dim1,Dim2,ID,Label
-10.80793,9.13136,214,1
-10.255133,8.354428,215,1
-2.762745,-7.443446,216,2
-1.6094016,-7.016334,217,2
-0.03687547,-6.572947,218,2
0.22077708,-6.291127,219,2
0.5838391,-5.6989613,220,2
1.4070591,-4.6719847,221,2
1.9033709,-3.9136698,222,2
-7.8290615,10.200696,223,1
-10.851753,9.096764,224,1
-10.857764,9.178081,225,1
-10.87489,9.21788,226,1
-2.6506028,-7.339572,227,2
-2.8057656,-7.4887247,228,2
-2.766174,-7.3983345,229,2
-2.7006707,-7.4200573,230,2
-19.175184,-2.747422,231,3
-19.290947,-2.7583418,232,3
-19.35013,-2.7644455,233,3
-19.668722,-2.7905705,234,3
-0.98384714,-20.338966,235,0
-0.9711785,-20.336895,236,0
-0.90884626,-20.323854,237,0
-0.47559202,-20.25918,238,0
0.49111685,-20.109396,239,0
1.0093906,-20.028732,240,0
1.7737867,-19.91076,241,0
2.0972438,-19.860048,242,0
2.2256625,-19.841091,243,0
2.3034344,-19.826252,244,0
-1.0510614,-20.348911,245,0
-0.9495168,-20.331,246,0
-0.8511324,-20.315723,247,0
-0.29745427,-20.229069,248,0
0.43317875,-20.112959,249,0
1.2930669,-19.981936,250,0
1.7663852,-19.908295,251,0
2.2212825,-19.840014,252,0
2.2957413,-19.828169,253,0
2.3182087,-19.826612,254,0
-7.6406603,10.409536,255,1
-7.6787,10.388664,256,1
12.798602,6.614245,257,2
-7.642895,10.441101,258,1
-2.4104736,-7.5342016,259,2
-0.10450533,-6.8028455,260,2
0.038914483,-6.715911,261,2
0.2876001,-6.456444,262,2
-7.6152015,10.464703,263,1
-2.8088515,-7.5616546,264,2
-2.8783908,-7.603534,265,2
-2.8363638,-7.5809402,266,2
-2.8571398,-7.59578,267,2
-19.278156,-2.7579436,268,3
-19.929028,-2.8150094,269,3
-19.739582,-2.7973604,270,3
-7.5645833,10.550115,271,1
-7.603369,10.498434,272,1
-19.741493,-2.7971785,273,3
-19.6609,-2.7893093,274,3
-7.512561,10.635656,275,1
-2.9192111,-7.741094,276,2
0.23701282,-6.7250896,277,2
-7.5330806,10.536434,278,1
-19.772942,-2.7988064,279,3
-19.81448,-2.8058732,280,3
-18.617258,-2.699159,281,3
-18.720531,-2.709922,282,3
-18.65651,-2.7073078,283,3
-18.894333,-2.7247488,284,3
12.216221,3.657537,285,2
