Dim1,Dim2,ID,Label
-2.5578253,-7.433531,187,3
-2.1923642,-7.4015026,188,3
-0.40017638,-7.056793,189,3
0.011156748,-6.96478,190,3
-9.989134,3.095657,191,8
1.5225886,-0.8078674,192,1
1.6941562,-0.82323337,193,1
0.89688796,8.809374,194,1
0.9996214,8.886498,195,1
-6.556862,-6.9860106,196,3
-17.214836,-7.2445097,197,7
-17.588434,-6.795253,198,7
-0.25457254,4.213974,199,1
0.7446683,8.484738,200,1
0.71378565,8.53434,201,1
-9.945388,3.1131425,202,8
-10.130649,3.053391,203,8
16.337801,1.1978076,204,4
16.339304,1.20089,205,4
12.044092,9.222508,206,2
-6.8781238,-7.017418,207,3
-0.05112586,4.1988187,208,1
0.5869622,12.208952,209,9
0.59230465,12.21058,210,9
0.24084604,6.0269017,211,1
-10.37475,2.9825017,212,8
-6.888188,-7.0129776,213,3
0.5906311,12.05355,214,9
0.27574503,7.693666,215,1
-7.147154,-7.067975,216,3
-4.4853873,-8.165343,217,3
-3.9358919,-8.149811,218,3
-3.3015966,-7.9632525,219,3
-2.7552595,-7.6658697,220,3
-1.2393166,-7.3985095,221,3
-0.24545749,-7.2250657,222,3
-10.526053,2.9362552,223,8
0.5820159,12.178019,224,9
0.58561695,12.214122,225,9
0.5945688,12.19529,226,9
-6.8519273,-7.0793037,227,3
-7.2204084,-7.048937,228,3
-7.1781607,-7.030325,229,3
-7.062079,-7.1582446,230,3
-17.399517,-7.012666,231,7
-17.522558,-6.86435,232,7
-17.464636,-6.9282527,233,7
-17.998917,-6.3218975,234,7
-0.50296813,-18.166862,235,0
-0.35438612,-18.106007,236,0
-0.035641152,-17.983898,237,0
0.5935848,-17.742287,238,0
1.5611575,-17.371672,239,0
2.3674383,-17.07363,240,0
2.8927326,-16.88709,241,0
3.6384532,-16.631748,242,0
4.0452914,-16.493301,243,0
4.384245,-16.377645,244,0
-0.5044714,-18.168154,245,0
-0.35081318,-18.100914,246,0
0.3225559,-17.845358,247,0
0.84361464,-17.646975,248,0
1.5112243,-17.392393,249,0
2.2924216,-17.101921,250,0
2.8129084,-16.915627,251,0
3.6293128,-16.636316,252,0
4.155768,-16.456625,253,0
4.2580643,-16.421812,254,0
-11.258639,2.7001154,255,8
-10.863306,2.8319314,256,8
11.928256,9.129309,257,2
-11.8149,2.5169067,258,8
-5.3755326,-7.813048,259,3
-4.152496,-8.284095,260,3
-3.818398,-8.383379,261,3
-3.5378008,-8.380059,262,3
-11.838568,2.5064695,263,8
-7.423406,-7.0221863,264,3
-7.4154954,-7.0555687,265,3
-7.5101256,-7.0300646,266,3
-7.4160423,-7.036062,267,3
-17.26423,-7.175666,268,7
-18.876156,-5.3116727,269,7
-18.833645,-5.357071,270,7
-12.068529,2.43149,271,8
-12.208765,2.3856616,272,8
-18.882782,-5.3049374,273,7
-18.880835,-5.304207,274,7
-12.133312,2.4171016,275,8
-7.5836053,-7.0377936,276,3
-3.7602806,-8.458082,277,3
-12.199954,2.3809376,278,8
-19.000284,-5.1656785,279,7
-18.82004,-5.3800945,280,7
-16.876514,-7.6631203,281,7
-16.895174,-7.6424503,282,7
-16.739754,-7.8334002,283,7
-16.855314,-7.705154,284,7
9.156081,14.906057,285,2
